	site	fb	twit	yt_user	yt_url	sc	insta	dm	site_name	id	twit_hyphe	fb_hyphe	pi_hyphe	li_hyphe
470	https://www.conspiracywatch.info	conspiracywatchfr	conspiration	conspiracywatch.info	https://www.youtube.com/channel/UCXOR9oBANClRQc-azGI08sw				Conspiracywatch.info	156	conspiration	conspiracywatchfr		
471	https://www.contexte.com								Contexte.com	157				
472	https://www.contre-info.com	sharer.php?u=https%3a%2f%2fwww.contre-info.com%2fle-nouveau-ministre-de-la-justice-avocat-dislamistes-sans-scrupules-voulant-interdire-le-fn	chifliiiii						Contre-Info.com	163	chifliiiii			
473	https://www.contrepoints.org	contrepoints	contrepoints						Contrepoints.org	168	contrepoints	contrepoints		.../contrepoints
474	https://www.contretemps.eu								Contretemps.eu	158				
475	https://www.contribuables.org	contribuables.associes	contribuables	contribuables	https://www.youtube.com/user/contribuables				Contribuables.org	159	contribuables	contribuables.associes		
476	https://www.corsematin.com			corsematin.com	https://www.youtube.com/channel/UCminx_9bdEOPDmmLzUhpoSQ				Corsematin.com	160	corse_matin	page.corsematin		
477	https://www.corsenetinfos.corsica		corsenetinfos	mrvalendrea/videos	https://www.youtube.com/user/MrValendrea/videos				Corsenetinfos.corsica	161	corsenetinfos	corsenetinfos		
478	https://www.cosmopolitan.fr	cosmopolitan.fr	cosmopolitan_fr						Cosmopolitan.fr	162	cosmopolitan_fr	cosmopolitan.fr	cosmopolitanfr	
479	https://www.courrier-picard.fr	lecourrierpicard	courrierpicard						Courrier-Picard.fr	170	courrierpicard	lecourrierpicard		
480	https://www.courrierdelouest.fr								Courrierdelouest.fr	174				
481	https://www.courrierinternational.com		courrierinter	courrierinternational.com	https://www.youtube.com/channel/UC7xph2qAEotmyUPJbFVI95w				Courrierinternational.com	169	courrierinter	courrierinternational.com		
482	https://www.crashdebug.fr								Crashdebug.fr	172		redirect ?q=https%3a%2f%2fwww.facebook.com%2ffrance24.videos&redir_token=quffluhqbfl0y01feuq3rnqyt0g4zffiyvvxbtllvxbhuxxbq3jtc0tsykd0dwxruhyyntrqrzrtn0hzotz1c25nu2jiduxhwtdvthbxm055dkmzmkv2txptcldzc2xrtvbls2pgqk95eus0ehvubedrsmxjowjmynqxrkffvlq3qmlxsuvjrjk1quj3ylytohdpuuvsngpwsq%3d%3d&event=video_description&v=pfhayawsujg		
483	https://www.cuisine-et-sante.net								Cuisine-Et-Sante.net	175				
484	https://www.debunkersdehoax.org		debunkerhed						Debunkersdehoax.org	178	debunkerhed	debunkersdehoax		
485	https://www.demotivateur.fr	demotivateur	demotivateur						Demotivateur.fr	190	demotivateur	demotivateur		
486	https://www.diabetologie-pratique.com	diabetologie.pratique	diabetologie_fr						Diabetologie-Pratique.com	180	diabetologie_fr	diabetologie.pratique		
487	https://www.dijonbeaunemag.fr	dbmlemag	dijonbeaune						Dijonbeaunemag.fr	183	dijonbeaune	dbmlemag		
488	https://www.dijoncapitale.fr		dijoncapitale						Dijoncapitale.fr	184				
489	https://www.dna.fr	dnalsace	dnatweets						Dna.fr	193	dnatweets	dnalsace		.../dernieres-nouvelles-d-alsace
490	https://www.dordognelibre.fr	dordognelibre	dordognelibre						Dordognelibre.fr	200	dordognelibre	dordognelibre		
491	https://www.dossierfamilial.com	dossierfamilialcom	dossierfamilial						Dossierfamilial.com	203	dossierfamilial	dossierfamilialcom		.../dossierfamilial
492	https://www.dreuz.info	dreuz.info	dreuz_1fo						Dreuz.info	195	dreuz_1fo	dreuz.info		
493	https://www.dw.com/fr	dw.francais	dw_francais						Dw.com /fr	196	dw_francais	dw.francais		
494	https://www.e-marchespublics.com		emarchespublics						E-Marchespublics.com	198	emarchespublics			.../dematis
495	https://www.e-marketing.fr								E-Marketing.fr	201				
496	https://www.echoduberry.fr	l%c3%89cho-du-berry-248793198473014							Echoduberry.fr	208		l%c3%89cho-du-berry-248793198473014		
497	https://www.echoidf.fr								Echoidf.fr	204				
498	https://www.editionscdp.fr	editions-cdp-officiel	cdp_officiel	editionscdp	https://www.youtube.com/user/EditionsCdP				Editionscdp.fr	207	cdp_officiel	editionscdp		
499	https://www.egaliteetreconciliation.fr		eetr_national						Egaliteetreconciliation.fr	222	eetr_national			
500	https://www.egora.fr	egorafr-130520827015604	egorainfo						Egora.fr	209	egorainfo	egorafr-130520827015604		
501	https://www.ekopo.fr	ekopo.fr	ekopo_	ekopo.fr	https://www.youtube.com/channel/UCyMe3x4ZiwVNGOYOsWT9uYA				Ekopo.fr	210	ekopo_	ekopo.fr		.../ekopo
502	https://www.elle.fr	elle	ellefrance	ellefr?sub_confirmation=1	https://www.youtube.com/user/ELLEfr?sub_confirmation=1				Elle.fr	212	ellefrance	elle	magazineellefr	
503	https://www.emploisoignant.com	emploi-soignant	emploisoignant						Emploisoignant.com	213	emploisoignant			
504	https://www.enlargeyourparis.fr	enlargeyourparis	eyparis						Enlargeyourparis.fr	215	eyparis	enlargeyourparis		
505	https://www.enpaysvarois.fr								Enpaysvarois.fr	216				
506	https://www.enquete-debat.fr								Enquete-Debat.fr	217				
507	https://www.ernestmag.fr	ernest-437293203276825	ernestlire	ernestmag.fr	https://www.youtube.com/channel/UCc28ujoxUHfBDjxA2x5bWIw				Ernestmag.fr	220	ernestlire	ernest-437293203276825		
508	https://www.espaceinfirmier.fr	objectifsoins	infirmieremag						Espaceinfirmier.fr	221	infirmieremag	objectifsoins		
509	https://www.espritsciencemetaphysiques.com	espritsciencemetaphysiques	espritscience	espritsciencemetaphysiques.com	https://www.youtube.com/channel/UCAW2lxdUlGlml-Arbhi0DGg				Espritsciencemetaphysiques.com	229	espritscience	espritsciencemetaphysiques		
510	https://www.essorsarladais.com								Essorsarladais.com	233				
511	https://www.estrepublicain.fr	estrepublicain	lestrepublicain						Estrepublicain.fr	235	lestrepublicain	estrepublicain		.../lestrepublicain
512	https://www.euractiv.fr	euractiv.fr	euractiv_fr	euractiv	http://www.youtube.com/euractiv				Euractiv.fr	228	euractiv_fr	euractiv.fr		.../euractiv-fr
513	https://www.euronews.com	euronews	euronews	euronews	https://www.youtube.com/euronews				Euronews.com	231	euronews	euronews		.../euronews
514	https://www.europages.com	europages	europages	europagesvideo?feature=watch	https://www.youtube.com/user/EUROPAGESVIDEO?feature=watch				Europages.com	232	europages	europages		.../europages
515	https://www.europe1.fr	europe1	europe1	europe1	https://www.youtube.com/user/Europe1				Europe1.fr	242	europe1	europe1		.../europe-1
516	https://www.evasionfm.com	evasionfm	evasionfm						Evasionfm.com	234	evasionfm	evasionfm		
517	https://www.exemagazine.fr	editionavivre	a_vivre						Exemagazine.fr	244	a_vivre	editionavivre		
518	https://www.fakirpresse.info	fakir	fakir_	fakirpresse	https://www.youtube.com/user/Fakirpresse				Fakirpresse.info	238	fakir_			
519	https://www.famillechretienne.fr	famille.chretienne	fchretienne	fchretienne	https://www.youtube.com/user/FChretienne				Famillechretienne.fr	239	fchretienne	famille.chretienne		
520	https://www.fawkes-news.com								Fawkes-News.com	240				
521	https://www.fdesouche.com								Fdesouche.com	241	f_desouche	fdesouche		
522	https://www.femina.fr	versionfemina	femina_fr						Femina.fr	243	femina_fr	versionfemina		
523	https://www.femmeactuelle.fr	femmeactuellefr							Femmeactuelle.fr	245		femmeactuellefr		
524	https://www.fiminabeaute.com								Fiminabeaute.com	251				
525	https://www.fip.fr	fipradio	fipradio	fip.fr	https://www.youtube.com/channel/UCFLkFeQEuU9CHQISq_rp0_Q				Fip.fr	246	fipradio	fipradio		
526	https://www.footballfrance.fr	footballfrance.fr	footballfrance_						Footballfrance.fr	252	footballfrance_	footballfrance.fr		
527	https://www.forbes.fr	forbesfr	forbes_fr	forbes.fr	https://www.youtube.com/channel/UCcPUeCUS7RVK1p-V4bt87Nw				Forbes.fr	256	forbes_fr	forbesfr		.../10956867
528	https://www.fragil.org	fragil-90893237462	magazine_fragil						Fragil.org	255	magazine_fragil	fragil-90893237462		
529	https://www.france.tv								France.tv	258				
530	https://www.france24.com/fr/								France24.com /fr	257				
531	https://www.francebleu.fr	reseau.francebleu	francebleu						Francebleu.fr	262	francebleu	reseau.francebleu		
532	https://www.franceculture.fr	franceculture	franceculture	franceculture.fr	https://www.youtube.com/channel/UCd5DKToXYTKAQ6khzewww2g				Franceculture.fr	260	franceculture	franceculture		
533	https://www.francefootball.fr	francefootball.fr	francefootball						Francefootball.fr	261	francefootball	francefootball.fr		
534	https://www.franceguyane.fr	franceguyane	franceguyane						Franceguyane.fr	264	franceguyane	franceguyane		
535	https://www.franceinter.fr	franceinter	franceinter	franceinter.fr	https://www.youtube.com/channel/UCJldRgT_D7Am-ErRHQZ90uw				Franceinter.fr	267	franceinter	franceinter		
536	https://www.francemusique.fr	francemusique	francemusique						Francemusique.fr	263	francemusique	francemusique		
537	https://www.frequence-sud.fr	frequencesud	frequencesud						Frequence-Sud.fr	268	frequencesud	frequencesud		
538	https://www.frustrationmagazine.fr		frustration_web						Frustrationmagazine.fr	274	frustration_web	frustrationmag		
539	https://www.ft.com	sharer.php?u=https%3a%2f%2fwww.ft.com%2fvideo%2ff79bc792-1d73-4e5c-9acb-d70a62816711&t=un%2c%20aid%20agencies%20fear%20worse%20to%20come%20for%20refugee%20camps%20	financialtimes						Ft.com	275	financialtimes			sharearticle ?mini=true&url=https%3a%2f%2fwww.ft.com%2fvideo%2fe5912dea-7a61-4e05-9115-cfa2a727d9a3&title=coronavirus%3a%20new%20wildlife%20trade%20regime%20needed%20to%20avoid%20next%20pandemic%20%7c%20ft%20interview&source=financial%2btimes
540	https://www.futura-sciences.com	futura.sciences.fr		futurasciences	https://www.youtube.com/user/FuturaSciences				Futura-Sciences.com	276	futurasciences	futura.sciences.fr		.../futura-sciences
541	https://www.futuribles.com	futuribles	futuribles_int	futuribles.com	https://www.youtube.com/channel/UC_OaEuPy94TPWSdWBQnO5QA				Futuribles.com	277	futuribles_int			.../futuribles
542	https://www.gala.fr								Gala.fr	279				
543	https://www.gamekult.com	gamekult	gamekult	gamekult	https://www.youtube.com/user/gamekult				Gamekult.com	280	gamekult	gamekult		
544	https://www.gentside.com	303082119720215	gentside						Gentside.com	287	gentside	303082119720215		
545	https://www.geo.fr	geomagfrance	geofr						Geo.fr	288	geofr	geomagfrance		
546	https://www.glamourparis.com	vanityfairfr	vanityfairfr						Glamourparis.com	291				
547	https://www.goldfm.fr	goldfm33	goldfm	goldfm33	https://www.youtube.com/user/GoldFm33				Goldfm.fr	292	goldfm	goldfm33		
548	https://www.gq.com	gq	gqmagazine	gqvideos	https://www.youtube.com/user/gqvideos/				Gq.com	294	gqmagazine	gq	gqmagazine	
549	https://www.grazia.fr	graziafrance	grazia_fr						Grazia.fr	296	grazia_fr	graziafrance	graziafrance	
550	https://www.greenunivers.com	greenunivers	greenunivers						Greenunivers.com	297	greenunivers	greenunivers		.../greenunivers
551	https://www.guadeloupe.franceantilles.fr	franceantillesguadeloupe	faguadeloupe						guadeloupe.Franceantilles.fr	259	faguadeloupe	franceantillesguadeloupe		
552	https://www.guide-piscine.fr	guidepiscinefr	guidepiscinefr						Guide-Piscine.fr	300	guidepiscinefr	guidepiscinefr		
553	https://www.gulli.fr		gulli	gulli.fr	https://www.youtube.com/channel/UCaIcgxGFjyfZgoIaJT0s0hQ				Gulli.fr	301	gulli	gullitv		
554	https://www.gynecologie-pratique.com	gynecologie.pratique	gynecologie_fr						Gynecologie-Pratique.com	302	gynecologie_fr	gynecologie.pratique		
555	https://www.hacking-social.com	hackingsocialfr	hackingsocialfr	hacking-social.com	https://www.youtube.com/channel/UCGeFgMJfWclTWuPw8Ok5FUQ/videos				Hacking-Social.com	303	hackingsocialfr	hackingsocialfr		
556	https://www.hautegironde.fr								Hautegironde.fr	307	share	hautegironde33.fr		
557	https://www.hauteloirefootball.fr	hauteloirefootball	hauteloirefoot						Hauteloirefootball.fr	308	hauteloirefoot	hauteloirefootball		
558	https://www.hautesaintonge.fr	hautesaintonge.fr							Hautesaintonge.fr	310		hautesaintonge.fr		
559	https://www.havre-libre.fr								Havre-Libre.fr	311				
560	https://www.hebdo-ardeche.fr	hebdoardeche	hebdoardeche						Hebdo-Ardeche.fr	313	hebdoardeche	hebdoardeche		
561	https://www.hebdo-des-savoie.com								Hebdo-Des-Savoie.com	315		hebdo-des-savoie-319792268057914		
562	https://www.herault-tribune.com	info.locale.en.temps.reel	heraulttribune						Herault-Tribune.com	316	heraulttribune	info.locale.en.temps.reel		
563	https://www.herodote.net	herodotenet	herodotenet	herodote.net	https://www.youtube.com/channel/UC8ghFWok7LY5oCaSmANBAYQ				Herodote.net	317	herodotenet	herodotenet		
564	https://www.histoires-paranormales.fr								Histoires-Paranormales.fr	320				
565	https://www.histoiresordinaires.fr	histoires-ordinaires-fr	hordinaires	redactionho	http://www.youtube.com/user/redactionHo				Histoiresordinaires.fr	321	hordinaires			
566	https://www.historia.fr	magazine.historia	historiamag						Historia.fr	322	historiamag	magazine.historia		
567	https://www.hitwest.com	radiohitwest	radio_hitwest	hitwesttv	https://www.youtube.com/user/hitwestTV				Hitwest.com	324	radio_hitwest	radiohitwest		
568	https://www.hoaxbuster.com		hoaxbuster						Hoaxbuster.com	325	hoaxbuster	hoaxbuster		
569	https://www.hommenouveau.fr	hommenouveau.fr	hn_editions						Hommenouveau.fr	326	hn_editions	hommenouveau.fr		
570	https://www.horizondurable.info								Horizondurable.info	327	horizondurable	horizondurable.info		
571	https://www.huffingtonpost.fr								Huffingtonpost.fr	328	lehuffpost	lehuffpost		
572	https://www.huffpostmaghreb.com								Huffpostmaghreb.com	329				
573	https://www.humanite.fr	humanite.fr	humanite_fr	humanite.fr	https://www.youtube.com/channel/UCar0yo-PpeMk51m116826pQ				Humanite.fr	330	humanite_fr	humanite.fr		
574	https://www.humourdemecs.com	humourmecs	humourdemec						Humourdemecs.com	331	humourdemec	humourmecs		
575	https://www.i24news.tv								I24news.tv	332				
576	https://www.infirmiers.com	cadredesantecom	infirmierscom	infirmiers.com	https://www.youtube.com/channel/UCwmXM0NVeQJ9GOLxiWGgS4g				Infirmiers.com	341	infirmierscom	infirmierscom-le-site-de-la-communaut%c3%a9-infirmier-infirmi%c3%a8re-212839266489		.../infirmiers.com
577	https://www.info-chalon.com	info-chaloncom	infochalon						Info-Chalon.com	343	infochalon			
578	https://www.info-tours.fr	infotoursfr	infotoursfr						Info-Tours.fr	344	infotoursfr	infotoursfr		
579	https://www.infochretienne.com	infochretienne	infochretienne	infochretienne.com	https://www.youtube.com/channel/UCcc5RQ3SAzQ1zCzcEK2W7UQ				Infochretienne.com	345	infochretienne	infochretienne		
580	https://www.infodrome.fr	betterstu	betterstu	infodrome.fr	https://youtube.com/channel/betterstu				Infodrome.fr	346	betterstu	betterstu		
581	https://www.infogm.org	infogm-veille-citoyenne-sur-les-ogm-128641057236956	infogm	infogm.org	https://www.youtube.com/channel/UClPDqnR_sMicLWjpRLLPgTw				Infogm.org	348	infogm	infogm-veille-citoyenne-sur-les-ogm-128641057236956		
582	https://www.information-dentaire.fr	information-dentaire-600770283336407	infodentaire						Information-Dentaire.fr	351	infodentaire	information-dentaire-600770283336407		.../information-dentaire-6387b487
583	https://www.initiative-communiste.fr								Initiative-Communiste.fr	354		people		
584	https://www.intelligenceonline.fr		intel_online_fr						Intelligenceonline.fr	362	intel_online_fr			.../10904684
585	https://www.investigaction.net								Investigaction.net	363				
586	https://www.iski.fr	iski.fr	iskifr						Iski.fr	367	iskifr	iski.fr		
587	https://www.jds.fr	jds.fr	jds_fr						Jds.fr	371	jds_fr	jds.fr	jdsalsace	
588	https://www.jeanmarcmorandini.com	jmmorandini	morandiniblog						Jeanmarcmorandini.com	372	morandiniblog	jmmorandini		
589	https://www.jefklak.org	jefklak.org	jefklakrevue						Jefklak.org	373	jefklakrevue	jefklak.org		
590	https://www.jeuneafrique.com								Jeuneafrique.com	375	jeune_afrique	jeuneafrique1	jeuneafrique	.../jeune-afrique
591	https://www.jim.fr	journalinternationaldemedecine	jimweb						Jim.fr	377	jimweb	journalinternationaldemedecine		
592	https://www.journal-du-btp.com	jbtprhonealpes	btpjournal						Journal-Du-Btp.com	378	btpjournal	jbtprhonealpes		
593	https://www.journaldemillau.fr	journaldemillau	journaldemillau	journaldemillau.fr	https://www.youtube.com/channel/UC0V1ajYnl9Qn_ONml3BuKuQ				Journaldemillau.fr	379	journaldemillau	journaldemillau		
594	https://www.journaldemontreal.com	jdemontreal	jdemontreal						Journaldemontreal.com	380	jdemontreal	jdemontreal		
595	https://www.journaldesfemmes.fr	journaldesfemmesfr	journaldfemmes						Journaldesfemmes.fr	381		journaldesfemmesfr		
596	https://www.journaldugeek.com								Journaldugeek.com	382				
597	https://www.journaldunet.com								Journaldunet.com	383	journaldunet			
598	https://www.juragricole.com								Juragricole.com	386				
599	https://www.kineactu.com		kineactualite						Kineactu.com	388	kineactualite	kineactu		
600	https://www.koimagazine.fr	koimagazinefr	koimagazinefr						Koimagazine.fr	389	koimagazinefr	koimagazinefr		
601	https://www.komitid.fr	komitid.fr	komitid_fr	yaggvideo	https://www.youtube.com/yaggvideo				Komitid.fr	390	komitid_fr	komitid.fr		
602	https://www.konbini.com/fr/								Konbini.com /fr	392				
603	https://www.kontrekulture.com		kontre_kulture	kontrekulture.com	https://www.youtube.com/channel/UCYjbkXmibcm6JDjR7LeQk4w				Kontrekulture.com	393	kontre_kulture			
604	https://www.l-hebdo.com	nouvelhebdo	lenouvelhebdo						L-Hebdo.com	395	lenouvelhebdo	nouvelhebdo		
605	https://www.la-marne-agricole.com	lamarneagricole	lamarneagricole						La-Marne-Agricole.com	400	lamarneagricole	lamarneagricole		
606	https://www.la-thierache.fr	lathierache.lecourrierdhirson							La-Thierache.fr	401		lathierache.lecourrierdhirson		
607	https://www.labeilledelaternoise.fr								Labeilledelaternoise.fr	403				
608	https://www.lachainemeteo.com	lameilleureinfometeo	lachainemeteo						Lachainemeteo.com	407	lachainemeteo	lameilleureinfometeo	lachainemeteo	
609	https://www.ladepeche.fr	ladepechedumidi	ladepechedumidi						Ladepeche.fr	411	ladepechedumidi	ladepechedumidi		
610	https://www.ladepechedubassin.fr	la-d%c3%a9p%c3%aache-du-bassin-234739096539583	depechedubassin	ladepechedubassin.fr	https://www.youtube.com/channel/UCB7K9AqRGNlfNXTcPRHFYCg				Ladepechedubassin.fr	412	depechedubassin	la-d%c3%a9p%c3%aache-du-bassin-234739096539583		
611	https://www.ladn.eu	ladn.eu	ladn_eu	ladn.eu	https://www.youtube.com/channel/UCyHOlcBwuieomyZEVsZZS7A				Ladn.eu	413	ladn_eu	ladn.eu		sharearticle ?mini=true&url=https%3a%2f%2fwww.ladn.eu%2fmedia-mutants%2freseaux-sociaux%2fdimitar-nouvelle-generation-youtubeur-fait-polemique%2f&source=ladn
612	https://www.laffranchi.fr								Laffranchi.fr	414				
613	https://www.lagazettedescommunes.com								Lagazettedescommunes.com	419	lagazettefr	lagazette.fr		sharearticle ?mini=true&url=http%3a%2f%2fwww.lagazettedescommunes.com%2f&title=fonction%2bpublique%2bterritoriale%2b%3a%2bactualite%2c%2bconcours%2c%2brecrutement%2c%2bla%2bgazette.%2b&source=www.lagazettedescommunes.com
614	https://www.lainagricole.fr	lainagricole	lainagricole						Lainagricole.fr	422	lainagricole	lainagricole		
615	https://www.lalettrea.fr		lalettrea						Lalettrea.fr	423	r_bachelot			.../la-lettre-a
616	https://www.lalettrealulu.com								Lalettrealulu.com	424				
617	https://www.lalettredelassurance.com		lettreassurance						Lalettredelassurance.com	425	lettreassurance			.../la-lettre-de-l-assurance
618	https://www.lalettredelexpansion.com								Lalettredelexpansion.com	426				
619	https://www.laliberte.ch	quotidien-la-liberté	laliberte						Laliberte.ch	427	laliberte			
620	https://www.lalibre.be	lalibre.be	lalibrebe						Lalibre.be	428	lalibrebe	lalibre.be		.../lalibre-be
621	https://www.lalsace.fr	lalsace.fr	home						Lalsace.fr	429	home	lalsace.fr		
622	https://www.lamanchelibre.fr	lamanchelibre	lamanchelibre						Lamanchelibre.fr	431	lamanchelibre	lamanchelibre		
623	https://www.lamaurienne.fr	lamauriennehebdo	lamaurienne						Lamaurienne.fr	433	lamaurienne	lamauriennehebdo		
624	https://www.lameute.info		lameutephoto						Lameute.info	434	lameutephoto	lameutephotographie		
625	https://www.lamontagne.fr	lamontagnefr	lamontagne_fr						Lamontagne.fr	436	intent	sharer		
626	https://www.lamuledupape.com	lamulepapale	mule_du_pape						Lamuledupape.com	437	mule_du_pape	lamulepapale		
627	https://www.lanouvellerepublique.fr								Lanouvellerepublique.fr	439				
628	https://www.lanutrition.fr	lanutrition	infolanutrition						Lanutrition.fr	440	infolanutrition	lanutrition		
629	https://www.lapresse.ca		lp_lapresse						Lapresse.ca	443	lp_lapresse	lapressefb	lplapresse	.../la-presse
630	https://www.lapressedegray.com	la-presse-de-gray							Lapressedegray.com	444				
631	https://www.lapressedelamanche.fr								Lapressedelamanche.fr	445				
632	https://www.lapressedevesoul.com								Lapressedevesoul.com	446				
633	https://www.laprovence.com	laprovence	laprovence						Laprovence.com	447	laprovence	laprovence		
634	https://www.laquadrature.net/en/								Laquadrature.net /en	448				
635	https://www.lardennais.fr	journal.lunionlardennais	unionardennais						Lardennais.fr	449	unionardennais	journal.lunionlardennais	unionardennais	
636	https://www.larep.fr	republiqueducentre	larep_fr						Larep.fr	453	larep_fr	republiqueducentre		
637	https://www.larepubliquedespyrenees.fr								Larepubliquedespyrenees.fr	454				
638	https://www.larevuedessinee.fr	larevuedessinee	larevuedessinee						Larevuedessinee.fr	455				
639	https://www.largus.fr	largus.auto	largus_auto						Largus.fr	457	largus_auto	largus.auto		
640	https://www.larvf.com	larvf	larvf_mag						Larvf.com	460	larvf_mag	larvf	larvf	
641	https://www.lasardineduport.fr	lasardineduport	sardinedp	lasardineduport.fr	https://www.youtube.com/channel/UCEAnel9F3FI1_a3B-Tzx00w				Lasardineduport.fr	461	sardinedp	lasardineduport		
642	https://www.lasemaine.fr								Lasemaine.fr	463	hebdo_lasemaine	hebdomadaire.la.semaine		
643	https://www.lasemainedansleboulonnais.fr	lasemainedansleboulonnais	semboulonnais						Lasemainedansleboulonnais.fr	464	semboulonnais	lasemainedansleboulonnais		
644	https://www.lasemainedelallier.fr	lasemainedelallier	semaine03						Lasemainedelallier.fr	465	semaine03	lasemainedelallier		
645	https://www.lasemainedesardennes.fr		semaineardennes						Lasemainedesardennes.fr	466	semaineardennes	lasemainedesardennes		
646	https://www.lasemainedespyrenees.fr	lasemainedespyrenees							Lasemainedespyrenees.fr	467		lasemainedespyrenees		
647	https://www.lasemaineduroussillon.com	semaineduroussillon	lasemainedurous	lasemaineduroussillon.com	https://youtube.com/channel/UC6eFVS3HetYcMOrak_VALeA				Lasemaineduroussillon.com	468	lasemainedurous	semaineduroussillon		
648	https://www.latribunedelart.com		ltdla						Latribunedelart.com	473	ltdla			
649	https://www.lautrequotidien.fr	lautrequotidien.fr	nuitetjour_						Lautrequotidien.fr	476	nuitetjour_	lautrequotidien.fr		
650	https://www.lavenir.net		lavenir_net						Lavenir.net	477	lavenir_net	lavenir.net		
651	https://www.lavenirdelartois.fr	avenirdelartois	avenirartois						Lavenirdelartois.fr	479	avenirartois	avenirdelartois		
652	https://www.lavoixdelahautemarne.fr	voixhautemarne	voix_h_marne						Lavoixdelahautemarne.fr	482	voix_h_marne	voixhautemarne		
653	https://www.lavoixdelain.fr	lavoixdelain	voixdelain						Lavoixdelain.fr	483	voixdelain	lavoixdelain		
654	https://www.lavoixdunord.fr								Lavoixdunord.fr	484				
655	https://www.lci.fr	lci	lci						Lci.fr	485	lci	lci		.../la-chaine-info
656	https://www.le-journal-catalan.com	tvcat66	tvcat66						Le-Journal-Catalan.com	489	tvcat66	journalcatalan		.../jean-michel-martinez-91484b77
657	https://www.le-littoral.com	le-littoral	lelittoralhebdo						Le-Littoral.com	490	lelittoralhebdo			
658	https://www.le-pays.fr	lepaysroannais	lepays_fr						Le-Pays.fr	491	lepays_fr	lepaysroannais		
659	https://www.le-republicain.fr	le-r%c3%a9publicain-de-lessonne-101724246602200	lerep91						Le-Republicain.fr	492	lerep91	le-r%c3%a9publicain-de-lessonne-101724246602200		
660	https://www.le-tout-lyon.fr	toutlyonaffiches	letoutlyon						Le-Tout-Lyon.fr	493	letoutlyon	toutlyonaffiches		
661	https://www.leberry.fr	berryrepublicain	leberry_fr						Leberry.fr	495	intent	berryrepublicain		
662	https://www.lebonbon.fr		_lebonbon						Lebonbon.fr	498	_lebonbon	pg		
663	https://www.lebonhommepicard.fr								Lebonhommepicard.fr	499	lobsdebeauvais	lebonhommepicard		
664	https://www.lecanardenchaine.fr		canardenchaine						Lecanardenchaine.fr	500	canardenchaine			
665	https://www.lechatillonnaisetlauxois.fr	le-ch%c3%a2tillonnais-et-lauxois							Lechatillonnaisetlauxois.fr	501				
666	https://www.lecho.be	lechobe	lecho						Lecho.be	502	lecho	lechobe		.../164915
667	https://www.lechodelalys.fr	echolys	echodelalys						Lechodelalys.fr	504	echodelalys	echolys		
668	https://www.lechoduthelle.fr	l%c3%89cho-du-thelle-313857702449095	semaineardennes						Lechoduthelle.fr	505	semaineardennes	l%c3%89cho-du-thelle-313857702449095		
669	https://www.lechorepublicain.fr	lechorepublicain.fr	lecho_fr						Lechorepublicain.fr	506	intent	lechorepublicain.fr		
670	https://www.lecourriercauchois.fr	le-courrier-cauchois-423441768103854	lccauchois						Lecourriercauchois.fr	508	lccauchois	le-courrier-cauchois-423441768103854		
671	https://www.lecourrierdhirson.fr	lathierache.lecourrierdhirson							Lecourrierdhirson.fr	509		lathierache.lecourrierdhirson		
672	https://www.lecrieur.net	le-crieur-de-la-villeneuve	crieur_v						Lecrieur.net	510	crieur_v			
673	https://www.ledauphine.com	ledauphinelibere	ledauphine						Ledauphine.com	512	ledauphine	ledauphinelibere		
674	https://www.ledemocratedebergerac.fr								Ledemocratedebergerac.fr	513		ledemocrateindependant		
675	https://www.ledevoir.com	ledevoir	ledevoir	journalledevoir	https://www.youtube.com/user/JournalLeDevoir				Ledevoir.com	516	ledevoir	ledevoir		
676	https://www.lefigaro.fr								Lefigaro.fr	520				
677	https://www.legeneraliste.fr								Legeneraliste.fr	522	legene_hebdo	legeneraliste.hebdo		.../le-generaliste-hebdo
678	https://www.legifiscal.fr	legifiscal	legifiscal						Legifiscal.fr	523	legifiscal	legifiscal		.../11126885
679	https://www.legisocial.fr	legisocial	legisocial						Legisocial.fr	524	legisocial	legisocial		.../11126832
680	https://www.legrandsoir.info	le-grand-soir	legrandsoir	watch?reload=9&v=rmpg-_k5iee	https://www.youtube.com/watch?reload=9&v=rmPG-_K5IeE				Legrandsoir.info	527	legrandsoir			
681	https://www.lejdc.fr	journalducentre	lejdc_fr						Lejdc.fr	528	intent	journalducentre		
682	https://www.lejdd.fr	lejdd	lejdd						Lejdd.fr	529	lejdd	lejdd		
683	https://www.lejournaldeham.fr	journaldeham							Lejournaldeham.fr	531		journaldeham		
684	https://www.lejournaldemontreuil.fr	echosdutouquet	echostouquet						Lejournaldemontreuil.fr	533	echostouquet	echosdutouquet		
685	https://www.lejournaldesarts.fr	lejdaofficiel	jdaofficiel						Lejournaldesarts.fr	534	jdaofficiel	lejdaofficiel		
686	https://www.lejournaldesentreprises.com	lejournaldesentreprises	jentreprises						Lejournaldesentreprises.com	535	jentreprises	lejournaldesentreprises		.../le-journal-des-entreprises
687	https://www.lejournaldesflandres.fr	pharedunkerquois.jdf	pharedk						Lejournaldesflandres.fr	536	pharedk	pharedunkerquois.jdf		
688	https://www.lejournaldici.com								Lejournaldici.com	537	lejournaldici	lejournaldici		
689	https://www.lejournaldugrandparis.fr	lejournaldugrandparis	journalgdparis						Lejournaldugrandparis.fr	538	journalgdparis	lejournaldugrandparis		.../le-journal-du-grand-paris
